code,name,past_p_change,past_positive,pe
001965,招商公路,-5.3502797322058875,★,17.48
300552,万集科技,-5.347038578378827,★,148.0
000848,承德露露,-5.342133502423851,★,21.18
002375,亚厦股份,-5.332310562170428,★,22.45
603357,设计总院,-5.3266079094833385,★,28.4
600155,宝硕股份,-5.322837313084527,★,56.85
300384,三联虹普,-5.302193245309262,★,39.49
600515,海航基础,-5.2981840822362125,,21.8
300087,荃银高科,-5.276137741378317,★,0.0
600891,秋林集团,-5.274773859261139,★,27.81
600992,贵绳股份,-5.265354315806237,★,121.56
300294,博雅生物,-5.253801822838577,★,42.22
000807,云铝股份,-5.244623270390325,★,39.15
300593,新雷能,-5.236912386161851,★,57.57
300116,坚瑞沃能,-5.229125485020269,,18.5
600415,小商品城,-5.228742330837843,★,17.79
603393,新天然气,-5.218757554471376,★,25.36
600966,博汇纸业,-5.215630053611231,★,10.12
000090,天健集团,-5.211069384306,★,16.22
600332,白云山,-5.21055277420791,★,21.07
600170,上海建工,-5.204528802908426,★,13.47
300024,机器人,-5.203778847206008,★,76.18
600363,联创光电,-5.1956796964745084,★,19.59
300341,麦迪电气,-5.193326227733386,★,28.07
300561,汇金科技,-5.186139183476657,★,50.49
002018,华信国际,-5.175726149845461,★,24.56
600284,浦东建设,-5.174147355220759,★,20.33
000720,新能泰山,-5.163275346629925,★,0.0
601611,中国核建,-5.148651019636496,★,36.21
000836,鑫茂科技,-5.148217890662243,★,70.76
300034,钢研高纳,-5.148034438763071,★,68.0
600674,川投能源,-5.077093464478932,★,10.57
000779,三毛派神,-5.074533818288618,★,19.43
600050,中国联通,-5.068312693967192,★,112.52
000488,晨鸣纸业,-5.0430470540088645,★,9.89
600064,南京高科,-5.0303461509585645,★,14.65
000625,长安汽车,-5.015950068859077,★,7.52
601108,财通证券,-5.008832021847565,★,36.05
601991,大唐发电,-5.006495881462092,★,19.92
002810,山东赫达,-5.002979433413223,★,40.64
002355,兴民智通,-4.999252448043412,★,69.12
000616,海航投资,-4.994849152808156,,819.57
000026,飞亚达Ａ,-4.9879854932995515,★,24.72
600792,云煤能源,-4.975810599067653,★,0.0
002484,江海股份,-4.97035824874299,★,33.29
002349,精华制药,-4.95841429044056,★,35.31
300149,量子高科,-4.956996352519538,★,90.53
000759,中百集团,-4.937570670877067,★,31.82
600533,栖霞建设,-4.924948341133328,★,44.6
603026,石大胜华,-4.922536056631244,★,21.43
600743,华远地产,-4.917323236690141,★,13.75
300205,天喻信息,-4.905037682012347,★,77.62
002597,金禾实业,-4.88736492552998,★,16.51
601002,晋亿实业,-4.867447909715594,★,37.19
603012,创力集团,-4.864750428100006,★,31.88
601800,中国交建,-4.8607279792007745,★,14.49
603278,大业股份,-4.858589235853428,★,26.44
300452,山河药辅,-4.8537157343756405,★,42.87
600468,百利电气,-4.849598794683008,★,68.1
000012,南 玻Ａ,-4.848849126014965,★,21.12
002706,良信电器,-4.843008304896257,★,22.34
002623,亚玛顿,-4.83985516642359,★,243.27
000668,荣丰控股,-4.836754171529156,,0.0
600157,永泰能源,-4.8358614431658005,,76.08
603385,惠达卫浴,-4.813968908459765,★,22.84
600858,银座股份,-4.798991356794313,★,89.97
000901,航天科技,-4.798626277952978,★,69.0
600986,科达股份,-4.798578322813052,,21.43
601179,中国西电,-4.793144246748026,★,24.71
600240,华业资本,-4.779804081170336,★,9.61
300129,泰胜风能,-4.777035628206838,★,19.82
000061,农 产 品,-4.770537035114419,★,3112.05
000657,中钨高新,-4.7639827773521155,★,42.98
600153,建发股份,-4.756378373879199,★,16.78
600637,东方明珠,-4.741785968665524,★,30.21
600007,中国国贸,-4.736515798118212,★,24.02
300300,汉鼎宇佑,-4.702500240270757,,120.87
603239,浙江仙通,-4.690184935108654,★,28.63
002533,金杯电工,-4.684925775421334,★,21.93
600697,欧亚集团,-4.682943300226361,★,13.65
000962,东方钽业,-4.682251572342489,★,0.0
000540,中天金融,-4.6759921333015875,★,15.64
002151,北斗星通,-4.675600873133801,★,145.39
002633,申科股份,-4.672962840659844,★,0.0
002499,科林环保,-4.665457357350533,★,58.61
300125,易世达,-4.654820003518811,,1438.29
000802,北京文化,-4.649534024064694,★,335.14
000526,*ST紫学,-4.623705968615988,★,30.38
000757,浩物股份,-4.615247583862969,★,84.89
600025,华能水电,-4.610947624955664,★,36.05
600705,中航资本,-4.594997560631276,★,18.63
603356,华菱精工,-4.589688816078552,★,50.29
002755,东方新星,-4.588157271666904,★,246.46
600807,天业股份,-4.580146190516155,★,70.54
603912,佳力图,-4.553105677135127,★,47.41
600996,贵广网络,-4.549623027838412,★,21.36
601006,大秦铁路,-4.53313590615495,★,9.41
601952,苏垦农发,-4.51753452665431,★,26.0
300257,开山股份,-4.511168460092274,★,158.83
000708,大冶特钢,-4.481076814732232,★,13.71
002820,桂发祥,-4.480546015360587,★,27.1
000421,南京公用,-4.470046124924099,★,25.32
002233,塔牌集团,-4.452700698145584,★,19.83
600639,浦东金桥,-4.450797700978571,★,23.98
600820,隧道股份,-4.44413607316706,★,15.58
000518,四环生物,-4.430869052367248,★,133.67
600350,山东高速,-4.425991700336374,★,8.26
300619,金银河,-4.424415894145605,★,48.87
601369,陕鼓动力,-4.420459278873768,★,37.01
000800,一汽轿车,-4.413690552778526,★,44.51
603848,好太太,-4.411125231695944,★,37.62
002584,西陇科学,-4.40223553691127,★,119.17
300551,古鳌科技,-4.395306240998719,★,0.0
300434,金石东方,-4.395193493084825,★,118.81
600223,鲁商置业,-4.386434979460563,★,31.15
002435,长江润发,-4.385300299826344,★,25.98
002034,旺能环境,-4.372138541116688,★,753.25
002791,坚朗五金,-4.362491593047013,★,21.3
603165,荣晟环保,-4.358600676125224,★,17.02
002068,黑猫股份,-4.3567643525433635,★,15.73
000065,北方国际,-4.346135696589338,★,17.24
601099,太平洋,-4.328553128368218,★,182.78
000918,嘉凯城,-4.328060102924358,★,0.0
600864,哈投股份,-4.3264254172536205,★,30.61
600446,金证股份,-4.322666834232869,★,314.08
002753,永东股份,-4.318900822521233,★,21.31
002201,九鼎新材,-4.306252767301578,★,440.85
600694,大商股份,-4.29402856315625,★,12.22
000751,锌业股份,-4.29270908679058,★,42.03
600352,浙江龙盛,-4.28341425639479,★,16.5
300114,中航电测,-4.280283772543481,★,36.58
600909,华安证券,-4.279397170251142,★,33.79
603868,飞科电器,-4.275805146836653,★,33.79
601699,潞安环能,-4.27522966502023,★,16.0
600428,中远海特,-4.260269773539949,★,53.18
603196,日播时尚,-4.241745628499183,★,40.36
002663,普邦股份,-4.239080802011608,★,56.01
600626,申达股份,-4.230085486880675,★,28.14
002327,富安娜,-4.2233210735679645,★,28.49
300466,赛摩电气,-4.212105674274658,★,177.92
002411,必康股份,-4.209379043997819,★,46.64
600335,国机汽车,-4.199170193633195,★,10.99
600495,晋西车轴,-4.198261211666166,★,242.46
002787,华源控股,-4.196833598198857,★,26.98
600435,北方导航,-4.1960690749386576,★,2778.73
600775,南京熊猫,-4.187976082625378,★,91.45
600886,国投电力,-4.185461473851992,★,11.89
600585,海螺水泥,-4.168380602996081,★,14.25
002586,围海股份,-4.167528478488269,,100.19
600343,航天动力,-4.166162373535698,★,473.55
300445,康斯特,-4.165635105053889,★,50.85
002507,涪陵榨菜,-4.161346655925113,★,32.67
600328,兰太实业,-4.157511125422952,★,16.53
002648,卫星石化,-4.141977795756723,★,19.08
002071,长城影视,-4.141006944027548,,32.52
002360,同德化工,-4.138502601265337,★,27.54
603909,合诚股份,-4.131272387747542,★,45.89
300120,经纬电材,-4.12315254767901,★,143.93
000685,中山公用,-4.123039868423906,★,13.24
000881,中广核技,-4.118650409966884,★,38.75
300600,瑞特股份,-4.1171988901409495,★,32.53
002742,三圣股份,-4.099095650406559,★,51.88
600642,申能股份,-4.097984967828749,★,13.62
603021,山东华鹏,-4.0969878907928585,,66.74
600027,华电国际,-4.079951966388551,★,0.0
603598,引力传媒,-4.079792526731197,★,98.69
002797,第一创业,-4.07570941848493,★,76.38
000813,德展健康,-4.0675484874518,★,21.84
300419,浩丰科技,-4.065608032367429,★,46.42
000517,荣安地产,-4.065136098031463,★,21.27
002802,洪汇新材,-4.059967743408621,★,35.99
002021,中捷资源,-4.059885539920305,★,0.0
300071,华谊嘉信,-4.051115242630332,★,29.37
603329,上海雅仕,-4.04657371484396,★,60.65
000534,万泽股份,-4.043085022736603,★,367.51
600684,珠江实业,-4.0354774820248736,★,12.4
000831,五矿稀土,-4.007057633719713,★,210.06
000777,中核科技,-4.001256364051875,★,806.16
002504,*ST弘高,-3.9988413126520572,★,25.18
002807,江阴银行,-3.9872002086456138,★,20.62
600269,赣粤高速,-3.9855400760237747,★,10.8
601212,白银有色,-3.9812679383344762,★,137.54
601169,北京银行,-3.9783105809516495,★,7.65
300177,中海达,-3.9769728733925036,★,80.68
600649,城投控股,-3.9751989072022598,,15.73
600331,宏达股份,-3.966086833757554,★,32.15
002458,益生股份,-3.9447650032682913,★,0.0
600125,铁龙物流,-3.9425022678932886,★,31.82
300321,同大股份,-3.9370021066972405,★,74.04
601877,正泰电器,-3.934222252171349,★,19.92
600020,中原高速,-3.9312271975815993,★,7.55
300607,拓斯达,-3.928544165264858,★,56.84
600829,人民同泰,-3.925491002014325,★,27.92
002557,洽洽食品,-3.9152309310615085,★,23.31
600090,同济堂,-3.899424459634937,★,19.63
600592,龙溪股份,-3.8835126309690104,★,43.86
601019,山东出版,-3.880197113032513,★,17.71
600895,张江高科,-3.875406480907928,★,36.42
601116,三江购物,-3.8629763909081904,★,55.11
300281,金明精机,-3.859321653837955,★,65.01
300402,宝色股份,-3.8503000337712923,★,0.0
600755,厦门国贸,-3.8454862461540062,★,8.4
603090,宏盛股份,-3.835917072520889,★,53.7
002330,得利斯,-3.829540033948786,,664.39
601872,招商轮船,-3.827315331227543,★,22.59
000034,神州数码,-3.8215604132493697,★,33.88
300482,万孚生物,-3.8184234121947935,★,55.37
600225,*ST松江,-3.809239608742898,★,7.17
000652,泰达股份,-3.8013671240386127,★,72.82
002110,三钢闽光,-3.7979857193807476,★,9.8
002501,利源精制,-3.782879072169043,★,18.47
000985,大庆华科,-3.782603485179503,★,42.16
600963,岳阳林纸,-3.779441310971765,★,31.74
603527,众源新材,-3.778851790456239,★,38.01
600683,京投发展,-3.7713885394930036,★,0.0
603063,禾望电气,-3.7691065883516117,★,26.33
002555,三七互娱,-3.767791769786488,★,25.47
002915,中欣氟材,-3.7583739863788934,★,82.35
000630,铜陵有色,-3.7560034456283087,★,56.32
600776,东方通信,-3.7558887111812655,★,86.67
601021,春秋航空,-3.7520602253599766,,19.86
600908,无锡银行,-3.7407484764700794,★,14.39
300401,花园生物,-3.729483842629999,★,65.49
002801,微光股份,-3.722668215351699,★,31.82
600197,伊力特,-3.722110327913808,,27.96
600509,天富能源,-3.721677786803723,★,18.49
002237,恒邦股份,-3.721401434970617,★,22.76
000887,中鼎股份,-3.7160599011976214,★,15.38
600489,中金黄金,-3.715780745887265,★,75.24
600881,亚泰集团,-3.7133913147490483,★,69.1
300208,恒顺众昇,-3.7097067498190306,,19.99
002337,赛象科技,-3.701490898775772,,34.14
000426,兴业矿业,-3.6958449329965837,★,40.35
300069,金利华电,-3.6863138123407135,★,138.13
600675,中华企业,-3.684319927935731,★,28.76
601229,上海银行,-3.682879753496071,★,8.0
000505,珠江控股,-3.67239995248112,,36.69
300380,安硕信息,-3.6669104464222224,★,1094.93
600054,黄山旅游,-3.6659889140846835,,22.09
002508,老板电器,-3.652720600452808,,37.21
600371,万向德农,-3.6522513840500426,★,45.59
300362,天翔环境,-3.6474361395909316,★,44.24
603318,派思股份,-3.642949535280038,,82.39
000851,高鸿股份,-3.6385464833799452,★,80.13
600058,五矿发展,-3.6376308134219215,★,328.6
300490,华自科技,-3.6362355029753934,★,74.31
300248,新开普,-3.6356690975571038,★,58.68
002818,富森美,-3.629970515141556,★,17.81
603679,华体科技,-3.6155834337179393,★,56.15
002387,黑牛食品,-3.61183379435126,,0.0
600369,西南证券,-3.606613682713744,★,32.76
000553,沙隆达Ａ,-3.6051701079051313,★,16.61
002405,四维图新,-3.6015467352670583,★,132.99
600897,厦门空港,-3.5986752964850433,★,14.81
002040,南 京 港,-3.5849735951486994,★,43.47
002004,华邦健康,-3.5846036770006973,,22.34
600757,长江传媒,-3.583743751866386,★,11.83
300423,鲁亿通,-3.5823784157426153,★,187.16
002798,帝王洁具,-3.580271528664891,★,144.42
002733,雄韬股份,-3.57823061352891,★,49.59
002603,以岭药业,-3.571327728071505,★,28.24
600758,红阳能源,-3.563860167904287,★,14.1
000338,潍柴动力,-3.563859532751723,★,11.31
002072,凯瑞德,-3.559458266880744,,796.28
600859,王府井,-3.5545955677558583,,15.99
600177,雅戈尔,-3.531221363928827,★,9.06
300397,天和防务,-3.521054652447908,★,102.6
000042,中洲控股,-3.5168156662381267,★,31.21
600287,江苏舜天,-3.51437269058702,★,31.8
300703,创源文化,-3.514342049109098,★,40.48
300358,楚天科技,-3.513094580458176,★,38.56
000785,武汉中商,-3.507725844793008,★,50.66
002419,天虹股份,-3.505155099723356,★,22.44
002795,永和智控,-3.499036336013106,★,42.45
603015,弘讯科技,-3.4882717429069343,★,42.32
600057,象屿股份,-3.4852761205465765,★,18.25
300540,深冷股份,-3.4844940205115305,★,112.17
600798,宁波海运,-3.481813018817559,★,38.27
002853,皮阿诺,-3.469104073369478,★,44.58
000965,天保基建,-3.460510239685377,★,25.54
600983,惠而浦,-3.441879424418004,★,0.0
002601,龙蟒佰利,-3.4415062896895887,★,14.62
600390,五矿资本,-3.4375103073424285,★,14.25
300215,电科院,-3.4372156921636643,★,48.42
600647,同达创业,-3.4186453842964704,★,133.96
600391,航发科技,-3.418588838359371,★,171.12
603110,东方材料,-3.4164866028393748,★,38.13
300306,远方信息,-3.4124667297408817,★,30.3
601858,中国科传,-3.4103840547828557,★,35.56
002062,宏润建设,-3.40913865178325,★,20.31
002169,智光电气,-3.3935545475554885,★,32.42
600597,光明乳业,-3.3929993576500284,★,23.34
002111,威海广泰,-3.39290263288915,★,21.17
002002,鸿达兴业,-3.392388119309131,★,15.44
000066,中国长城,-3.39224729048353,★,48.27
000429,粤高速Ａ,-3.390389337991573,★,9.81
300572,安车检测,-3.389204481935826,★,52.34
600523,贵航股份,-3.385039860842398,★,26.56
002358,森源电气,-3.3816495385918133,,24.98
600783,鲁信创投,-3.3812108701761767,★,26.32
000539,粤电力Ａ,-3.3744448647182956,★,23.06
600616,金枫酒业,-3.373202776115325,★,59.55
002082,万邦德,-3.3712383920842193,★,41.19
603020,爱普股份,-3.366189037381173,★,19.25
000839,中信国安,-3.3512450696112306,★,92.16
002882,金龙羽,-3.3502824066006687,★,28.13
300083,劲胜智能,-3.3499361511522885,★,18.48
300227,光韵达,-3.345407768452391,★,41.77
002183,怡 亚 通,-3.3436818574383853,★,22.1
002843,泰嘉股份,-3.325056345066535,★,44.17
300356,光一科技,-3.3204205244276586,,169.23
002571,*ST德力,-3.3141926316347936,★,67.15
603181,皇马科技,-3.300999708526564,★,30.3
002646,青青稞酒,-3.2949758994683775,★,38.72
002726,龙大肉食,-3.287867096382746,,35.38
002749,国光股份,-3.2831474910475333,★,21.36
600960,渤海活塞,-3.2817542601634164,,32.25
002425,凯撒文化,-3.2660284083969593,★,29.8
600250,南纺股份,-3.2624882455162596,★,0.0
600611,大众交通,-3.2577962560190854,★,14.57
300449,汉邦高科,-3.2565469820110216,★,1327.86
000551,创元科技,-3.255654828112564,★,27.33
603758,秦安股份,-3.251733723204797,★,25.25
603300,华铁科技,-3.250971497049271,★,59.91
300539,横河模具,-3.2429598470267718,★,53.69
600033,福建高速,-3.24254759792012,★,12.46
601007,金陵饭店,-3.2411654334828954,★,31.4
600184,光电股份,-3.2393904275975327,★,291.66
600879,航天电子,-3.2353198077670564,★,46.35
603855,华荣股份,-3.229748497629592,★,39.86
603698,航天工程,-3.226963833698504,★,31.33
000697,炼石有色,-3.213157352436269,★,0.0
600612,老凤祥,-3.211221305476919,,18.55
601985,中国核电,-3.1981230306775466,★,20.62
600393,粤泰股份,-3.1978148624950853,★,9.78
000700,模塑科技,-3.1890515495170857,★,22.93
600862,中航高科,-3.185800269607153,★,32.07
603161,科华控股,-3.1848961920924457,★,33.37
600098,广州发展,-3.181334932614488,★,22.11
000089,深圳机场,-3.1729991899749677,★,27.04
603607,京华激光,-3.170682028809124,★,35.59
002187,广百股份,-3.1692709294026566,★,17.4
601038,一拖股份,-3.1676448849195626,★,70.51
002284,亚太股份,-3.1619959904367057,★,51.1
600838,上海九百,-3.161305450662666,★,35.44
300182,捷成股份,-3.155164217471529,★,23.84
600117,西宁特钢,-3.1485451417125776,★,0.0
600312,平高电气,-3.143270907415441,★,18.9
600501,航天晨光,-3.143224094317376,★,0.0
603800,道森股份,-3.141928013265416,★,101.76
300133,华策影视,-3.1399409174158177,,50.47
002221,东华能源,-3.1175146569899392,★,16.99
002075,沙钢股份,-3.115478218507317,,72.13
300209,天泽信息,-3.1150411463650385,★,52.69
300359,全通教育,-3.107784129999125,★,0.0
603197,保隆科技,-3.103988866499996,★,25.41
600809,山西汾酒,-3.1029920038868064,,45.82
000410,*ST沈机,-3.101739695285799,,60.78
002379,宏创控股,-3.0998213638645744,,98.36
300304,云意电气,-3.0940608768711964,★,40.85
603958,哈森股份,-3.091730590351216,★,85.45
300016,北陆药业,-3.085413210812038,★,28.22
300310,宜通世纪,-3.077357215083165,★,39.6
600530,交大昂立,-3.076944136990245,,33.34
002902,铭普光磁,-3.075652360390546,★,58.73
000780,*ST平能,-3.066867716279309,★,16.6
000990,诚志股份,-3.059283258934975,★,22.22
601600,中国铝业,-3.0543062994767722,,60.03
603321,梅轮电梯,-3.0479371996803617,★,39.08
600135,乐凯胶片,-3.0435586263327763,★,36.9
002906,华阳集团,-3.0382288660808277,★,36.37
600072,中船科技,-3.0339855260675064,★,368.47
000011,深物业A,-3.0305131986423484,★,12.16
002683,宏大爆破,-3.0277146221129314,★,33.62
002267,陕天然气,-3.0107721808687704,★,23.8
600740,山西焦化,-3.0075282169550355,★,160.4
600128,弘业股份,-3.0059258219729434,★,275.25
600303,曙光股份,-3.001825240977285,★,10.37
300599,雄塑科技,-3.0008540645481863,★,27.74
002751,易尚展示,-2.993311952041766,★,123.77
000715,中兴商业,-2.982526728975099,★,33.74
002369,卓翼科技,-2.9750515494975427,★,280.97
000987,越秀金控,-2.974849378637645,★,30.58
600361,华联综超,-2.9739274423097317,★,34.28
300531,优博讯,-2.970552906871071,★,70.61
603139,康惠制药,-2.9675813645573146,★,45.11
002326,永太科技,-2.9619476161692915,★,20.92
002106,莱宝高科,-2.961796745484735,★,43.22
600096,云天化,-2.958716176558962,★,324.5
603386,广东骏亚,-2.9586300247575026,★,46.25
002264,新 华 都,-2.95841984334716,★,3168.68
000750,国海证券,-2.954909766453484,★,26.08
603101,汇嘉时代,-2.9535173314668595,★,23.01
600258,首旅酒店,-2.949832298901589,,35.64
600348,阳泉煤业,-2.947532690470356,★,13.97
000531,穗恒运Ａ,-2.9403076317736643,★,24.02
000933,神火股份,-2.9397962430346647,★,13.22
300669,沪宁股份,-2.937531387591108,★,40.68
300067,安诺其,-2.9360155990422188,★,44.74
600759,洲际油气,-2.9237078492345248,★,0.0
603008,喜临门,-2.9140032308385133,★,25.11
002142,宁波银行,-2.8991315840141585,★,10.83
002124,天邦股份,-2.8904910673723694,,25.59
000099,中信海直,-2.890173355345005,★,43.73
600594,益佰制药,-2.8865327569397525,★,17.26
000666,经纬纺机,-2.877644002582125,★,10.93
000524,岭南控股,-2.8738879196097966,★,35.96
300735,光弘科技,-2.8696350071264587,★,37.77
300505,川金诺,-2.8676167522335816,★,46.9
600470,六国化工,-2.859633599996514,★,123.29
600291,西水股份,-2.8561687751251785,★,6.82
600327,大东方,-2.851385460878797,★,13.74
300030,阳普医疗,-2.8511839254013127,★,120.53
603663,三祥新材,-2.847934129326346,★,44.85
603980,吉华集团,-2.8393598773774564,★,23.45
000017,深中华A,-2.8390677102489104,★,0.0
600266,北京城建,-2.836544792146356,★,29.05
000885,同力水泥,-2.835787980704352,★,9.93
600021,上海电力,-2.827240327959535,★,39.16
002581,未名医药,-2.8137782262471545,★,25.71
601333,广深铁路,-2.812700355102138,★,28.88
600110,诺德股份,-2.791175690504255,★,42.83
300295,三六五网,-2.790049862868982,★,28.83
600896,览海投资,-2.7881954169449275,,0.0
002344,海宁皮城,-2.786160106060276,★,23.6
600995,文山电力,-2.783920086361158,★,13.48
600650,锦江投资,-2.783169423666243,★,29.55
300467,迅游科技,-2.7781433249250975,★,126.58
000601,韶能股份,-2.7769764186008628,★,12.46
600814,杭州解百,-2.7739308134947294,★,31.88
000822,山东海化,-2.75581495861309,★,10.83
603633,徕木股份,-2.7511472749897736,★,34.41
300160,秀强股份,-2.7428501135463135,★,20.1
000719,中原传媒,-2.739448648055476,★,13.98
600339,中油工程,-2.735847911681777,★,36.72
300228,富瑞特装,-2.7338557825730136,★,67.42
002316,键桥通讯,-2.7320183327648517,★,0.0
603877,太平鸟,-2.7287325581559663,,59.86
600692,亚通股份,-2.7280356756539503,★,62.06
002839,张家港行,-2.7265561156563867,★,23.38
002338,奥普光电,-2.7224893450571885,★,58.02
600309,万华化学,-2.7222179096722865,,9.57
600282,南钢股份,-2.720622798706862,★,7.84
600381,青海春天,-2.7199906988162104,★,25.15
000423,东阿阿胶,-2.7151645073711372,,24.24
002539,云图控股,-2.711028343780608,★,48.94
002195,二三四五,-2.6993827814358884,★,20.65
600475,华光股份,-2.6985680392867195,★,16.38
002495,佳隆股份,-2.693794016933315,★,104.1
000055,方大集团,-2.6931304182820637,★,19.51
600373,中文传媒,-2.6840091140345135,★,14.92
600389,江山股份,-2.6812820048379704,★,46.42
603737,三棵树,-2.679393126906493,★,54.83
600978,宜华生活,-2.671010510984384,★,13.76
600655,豫园股份,-2.668095545483684,★,22.03
603518,维格娜丝,-2.6632387580515893,★,45.11
603060,国检集团,-2.6562092189376774,★,30.24
000541,佛山照明,-2.655041957455617,★,12.32
002655,共达电声,-2.654592103713227,★,391.97
300021,大禹节水,-2.6499016557106625,★,124.7
600055,万东医疗,-2.649848400058108,★,86.55
603618,杭电股份,-2.637235019268258,★,47.99
600505,西昌电力,-2.637033363190544,★,32.39
000682,东方电子,-2.6252042686534027,★,93.81
002298,中电鑫龙,-2.624992032408313,★,35.22
603886,元祖股份,-2.622116036648392,★,16.93
002307,北新路桥,-2.6181292754662966,★,142.13
002224,三 力 士,-2.6148656395183933,★,29.21
300134,大富科技,-2.6132236658467645,,0.0
000712,锦龙股份,-2.609872941123248,★,47.17
002483,润邦股份,-2.6093082303570547,★,29.61
002395,双象股份,-2.60707525248981,★,162.26
002109,兴化股份,-2.597709025086059,★,27.59
002319,乐通股份,-2.5966715765467274,★,203.36
002227,奥 特 迅,-2.585744316136862,,1593.86
603997,继峰股份,-2.578361281557151,,23.13
600982,宁波热电,-2.5781592015303167,★,23.56
600771,广誉远,-2.577763250888465,★,107.01
002452,长高集团,-2.5740536584763607,★,30.61
002580,圣阳股份,-2.5723661036359813,★,86.58
600578,京能电力,-2.569917360238372,★,76.65
603717,天域生态,-2.569190771177965,★,56.31
000501,鄂武商Ａ,-2.568840585776888,★,10.7
603528,多伦科技,-2.5574042320810397,★,42.38
000598,兴蓉环境,-2.556683053678799,★,14.99
000883,湖北能源,-2.553076706169044,★,11.0
002433,太安堂,-2.5517310513570757,★,22.46
600321,正源股份,-2.541561124082925,★,654.3
002200,云投生态,-2.536727927178284,★,0.0
600630,龙头股份,-2.536634196766807,★,27.44
000151,中成股份,-2.5189517893243196,★,35.13
002486,嘉麟杰,-2.515578868675139,★,0.0
300399,京天利,-2.513719581514884,★,641.95
300538,同益股份,-2.5083397199899715,★,118.1
000877,天山股份,-2.503546840948867,★,27.39
000617,中油资本,-2.499157895894133,★,18.52
002039,黔源电力,-2.4936903926838783,★,10.1
600816,安信信托,-2.477731495037727,★,15.56
000722,湖南发展,-2.476003155817641,★,32.38
603816,顾家家居,-2.4758774929551697,★,32.42
002038,双鹭药业,-2.4609933005174778,★,38.54
600704,物产中大,-2.4553125385990526,★,14.63
600548,深高速,-2.452173145281522,,11.8
600973,宝胜股份,-2.444748802677632,★,40.34
601949,中国出版,-2.4407220613688496,★,61.75
300474,景嘉微,-2.435902379583932,★,106.79
603188,亚邦股份,-2.435245600889646,★,13.22
600834,申通地铁,-2.4339260255237805,★,46.87
002731,萃华珠宝,-2.4288606832943427,★,35.53
600480,凌云股份,-2.4252460650338037,★,16.07
300363,博腾股份,-2.425230552336455,,55.95
603277,银都股份,-2.4217730352692257,★,24.6
600861,北京城乡,-2.418830653191162,★,35.29
300651,金陵体育,-2.4157298359259616,★,97.75
603636,南威软件,-2.4087229136202315,★,92.11
002607,亚夏汽车,-2.404893662654961,★,45.04
300099,精准信息,-2.403390264080274,★,121.81
600721,百花村,-2.3998110394208294,★,33.38
002565,顺灏股份,-2.399696979974042,,78.57
002813,路畅科技,-2.399326948018765,★,185.45
002670,国盛金控,-2.3979426540491233,★,51.37
603615,茶花股份,-2.394741513385845,★,29.96
300288,朗玛信息,-2.3898354432328572,★,18.38
300194,福安药业,-2.3892982221308645,★,20.01
002165,红 宝 丽,-2.38857578454329,★,43.5
603630,拉芳家化,-2.3860182856807355,★,30.57
603808,歌力思,-2.3824028530773145,★,25.28
002063,远光软件,-2.3711401770988627,★,35.85
002779,中坚科技,-2.360913498640904,★,57.81
600426,华鲁恒升,-2.356154611816541,★,27.01
002291,星期六,-2.355232131565943,★,96.94
300577,开润股份,-2.3536003752239854,★,59.39
601200,上海环境,-2.351439007623146,★,22.91
600633,浙数文化,-2.3496439809486014,★,8.58
002155,湖南黄金,-2.3490629671825136,★,31.36
000566,海南海药,-2.3447530858597743,,73.34
603608,天创时尚,-2.343240076801656,★,22.86
002149,西部材料,-2.3361241405261746,★,75.07
603926,铁流股份,-2.335743007840141,★,24.15
002300,太阳电缆,-2.3346552948122934,★,39.97
000591,太阳能,-2.333088222491797,★,16.47
000921,海信科龙,-2.332823797596173,★,7.95
002913,奥士康,-2.332565118103913,★,34.92
600846,同济科技,-2.33037413570798,★,40.46
000726,鲁 泰Ａ,-2.3258516440853305,★,12.3
603558,健盛集团,-2.3247807673563603,★,33.16
300008,天海防务,-2.3230972988494414,★,36.47
002259,升达林业,-2.3155414703697197,★,270.31
000969,安泰科技,-2.3020463943699276,★,96.03
300519,新光药业,-2.2952547847759575,★,27.8
600059,古越龙山,-2.289798303998958,★,50.41
002345,潮宏基,-2.2882134562823064,,31.51
600256,广汇能源,-2.2829920162113715,★,72.63
002900,哈三联,-2.2756482922173693,★,31.32
002918,蒙娜丽莎,-2.2719476795002636,★,23.43
002365,永安药业,-2.2666379473337828,★,35.94
603089,正裕工业,-2.2640992489455725,★,26.47
002567,唐人神,-2.2630244150841583,★,18.88
600075,新疆天业,-2.2622704673816108,★,10.97
601918,新集能源,-2.255086605997414,★,39.29
603611,诺力股份,-2.254580811509277,★,23.58
000667,美好置业,-2.2494101865663363,★,15.65
000970,中科三环,-2.232306691340391,★,45.25
300635,达安股份,-2.2298673150794923,★,38.49
000038,深大通,-2.2289272050076248,,27.22
300530,达志科技,-2.2266732593122396,★,37.9
002762,金发拉比,-2.2190124972799374,★,40.58
600570,恒生电子,-2.2169741497966133,★,75.12
600275,*ST昌鱼,-2.205975738838184,★,0.0
002059,云南旅游,-2.1995378405877175,★,106.17
002656,摩登大道,-2.199534320148988,,67.94
600723,首商股份,-2.1972353452518356,★,15.77
000656,金科股份,-2.1969614023319095,★,22.53
600734,实达集团,-2.1966983799724393,,52.47
603569,长久物流,-2.196563219013714,★,30.04
000961,中南建设,-2.1950831817873717,★,48.71
300610,晨化股份,-2.1944492820072714,★,26.07
